"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Mon","Tue","Wed","Thu","Fri","Sat","Sun","dayindex","temp","max","min","dewp","slp","fog","sndp","NUM_REPORTS"
"5166",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.620445474443157,0.340866290018832,0.339622641509434,0.343183984747378,0.381463414634146,0.569965870307168,0,0.140909090909091,0.139954853273138
"5167",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.62057422428222,0.531073446327684,0.528301886792453,0.533841754051478,0.55219512195122,0.353242320819112,0,0.0545454545454545,0.216704288939052
"5168",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.620702974121282,0.475517890772128,0.528301886792453,0.514775977121068,0.510243902439024,0.51023890784983,0,0,0.297968397291196
"5169",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.620831723960345,0.361581920903955,0.395283018867924,0.390848427073403,0.383414634146341,0.687713310580205,0,0,0.230248306997743
"5170",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.620960473799408,0.376647834274953,0.386792452830189,0.390848427073403,0.35219512195122,0.527303754266212,0,0,0.133182844243792
"5171",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.62108922363847,0.490583804143126,0.500943396226415,0.399428026692088,0.518048780487805,0.418088737201366,0,0,0.205417607223476
"5172",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.621217973477533,0.540489642184557,0.500943396226415,0.495710200190658,0.625365853658536,0.337883959044368,0,0,0.144469525959368
"5173",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.621346723316596,0.47834274952919,0.471698113207547,0.504289799809342,0.504390243902439,0.515358361774744,0,0,0.212189616252822
"5174",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.621475473155659,0.523540489642185,0.565094339622642,0.504289799809342,0.56,0.462457337883958,0,0,0.259593679458239
"5175",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.621604222994721,0.52165725047081,0.565094339622642,0.525262154432793,0.521951219512195,0.518771331058021,0,0,0.200902934537246
"5176",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.621732972833784,0.384180790960452,0.416037735849057,0.409914204003813,0.364878048780488,0.723549488054606,0,0,0.18961625282167
"5177",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.621861722672847,0.374764595103578,0.367924528301887,0.399428026692088,0.343414634146341,0.699658703071673,0,0,0.169300225733634
"5178",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.621990472511909,0.389830508474576,0.367924528301887,0.399428026692088,0.370731707317073,0.569965870307168,0,0,0.0744920993227991
"5179",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.622119222350972,0.378531073446328,0.386792452830189,0.372735938989514,0.32,0.660409556313995,0,0,0.171557562076749
"5180",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.622247972190035,0.500941619585687,0.490566037735849,0.544327931363203,0.528780487804878,0.447098976109215,0,0,0.119638826185102
"5181",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.622376722029097,0.536723163841808,0.537735849056604,0.544327931363203,0.613658536585366,0.389078498293515,0,0,0.162528216704289
"5182",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.62250547186816,0.461393596986817,0.395283018867924,0.531935176358437,0.51609756097561,0.619453924914676,0,0,0.225733634311512
"5183",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.622634221707223,0.491525423728814,0.556603773584906,0.448045757864633,0.454634146341463,0.631399317406144,0,0,0.230248306997743
"5184",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.622762971546286,0.632768361581921,0.641509433962264,0.630123927550048,0.544390243902439,0.491467576791809,0,0,0.187358916478555
"5185",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.622891721385348,0.570621468926554,0.660377358490566,0.533841754051478,0.531707317073171,0.394197952218429,0,0,0.194130925507901
"5186",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.623020471224411,0.520715630885122,0.556603773584906,0.533841754051478,0.518048780487805,0.573378839590443,0,0,0.17607223476298
"5187",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.623149221063474,0.492467043314501,0.443396226415094,0.552907530981887,0.580487804878049,0.472696245733788,0,0,0.121896162528217
"5188",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.623277970902536,0.509416195856874,0.452830188679245,0.562440419447092,0.601951219512195,0.293515358361774,1,0,0.194130925507901
"5189",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.623406720741599,0.50376647834275,0.480188679245283,0.525262154432793,0.47219512195122,0.564846416382252,0,0,0.225733634311512
"5190",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.623535470580662,0.548022598870057,0.54622641509434,0.525262154432793,0.48,0.569965870307168,0,0,0.26410835214447
"5191",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.623664220419724,0.560263653483992,0.54622641509434,0.552907530981887,0.532682926829268,0.392491467576792,0,0,0.17607223476298
"5192",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.623792970258787,0.594161958568738,0.556603773584906,0.562440419447092,0.59609756097561,0.332764505119454,0,0,0.178329571106095
"5193",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.62392172009785,0.594161958568738,0.613207547169811,0.552907530981887,0.558048780487805,0.474402730375427,0,0,0.214446952595937
"5194",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.624050469936913,0.669491525423729,0.622641509433962,0.696854146806482,0.593170731707317,0.372013651877133,0,0,0.194130925507901
"5195",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.624179219775975,0.648775894538606,0.679245283018868,0.600571973307912,0.499512195121951,0.484641638225256,0,0,0.227990970654628
"5196",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.624307969615038,0.735404896421845,0.774528301886792,0.600571973307912,0.622439024390244,0.438566552901023,0,0,0.374717832957111
"5197",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.624436719454101,0.704331450094162,0.716037735849057,0.656816015252622,0.749268292682927,0.319112627986347,0,0,0.255079006772009
"5198",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.624565469293163,0.593220338983051,0.643396226415094,0.525262154432793,0.677073170731707,0.295221843003413,0,0,0.142212189616253
"5199",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.624694219132226,0.426553672316384,0.358490566037736,0.467111534795043,0.446829268292683,0.569965870307168,0,0.0545454545454545,0.0993227990970655
"5200",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.624822968971289,0.5,0.509433962264151,0.467111534795043,0.454634146341463,0.648464163822527,0,0,0.151241534988713
"5201",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.624951718810351,0.604519774011299,0.613207547169811,0.504289799809342,0.537560975609756,0.600682593856655,0,0,0.144469525959368
"5202",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.625080468649414,0.588512241054614,0.613207547169811,0.611058150619638,0.6,0.6740614334471,0,0,0.173814898419865
"5203",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.625209218488477,0.572504708097928,0.622641509433962,0.571020019065777,0.568780487804878,0.70136518771331,0,0,0.194130925507901
"5204",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.62533796832754,0.703389830508475,0.755660377358491,0.571020019065777,0.579512195121951,0.605802047781571,0,0,0.255079006772009
"5205",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.625466718166602,0.76271186440678,0.755660377358491,0.656816015252622,0.688780487804878,0.457337883959044,0,0,0.198645598194131
"5206",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.625595468005665,0.629001883239171,0.609433962264151,0.630123927550048,0.651707317073171,0.448805460750853,0,0,0.187358916478555
"5207",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.625724217844728,0.532015065913371,0.585849056603774,0.562440419447092,0.511219512195122,0.580204778156997,0,0,0.169300225733634
"5208",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.62585296768379,0.602636534839925,0.622641509433962,0.562440419447092,0.557073170731707,0.484641638225256,0,0,0.196388261851016
"5209",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.625981717522853,0.672316384180791,0.670754716981132,0.600571973307912,0.623414634146341,0.341296928327646,0,0,0.27313769751693
"5210",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.626110467361916,0.615819209039548,0.670754716981132,0.611058150619638,0.576585365853659,0.459044368600683,0,0,0.27313769751693
"5211",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.626239217200979,0.587570621468927,0.594339622641509,0.590085795996187,0.60390243902439,0.486348122866895,0,0,0.218961625282167
"5212",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.626367967040041,0.61864406779661,0.594339622641509,0.611058150619638,0.649756097560976,0.351535836177473,0,0,0.171557562076749
"5213",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.626496716879104,0.654425612052731,0.65,0.656816015252622,0.715121951219512,0.226962457337884,0,0,0.223476297968397
"5214",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.626625466718167,0.616760828625235,0.65,0.656816015252622,0.68780487804878,0.329351535836177,0,0,0.243792325056433
"5215",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.626754216557229,0.563088512241055,0.519811320754717,0.619637750238322,0.63219512195122,0.354948805460751,0,0,0.243792325056433
"5216",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.626882966396292,0.589453860640301,0.537735849056604,0.619637750238322,0.661463414634146,0.389078498293515,0,0,0.284424379232506
"5217",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.627011716235355,0.663841807909604,0.774528301886792,0.656816015252622,0.63609756097561,0.348122866894198,0,0,0.257336343115124
"5218",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.627140466074417,0.655367231638418,0.660377358490566,0.675881792183031,0.561951219512195,0.477815699658704,0,0,0.216704288939052
"5219",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.62726921591348,0.606403013182674,0.594339622641509,0.656816015252622,0.577560975609756,0.501706484641639,0,0,0.214446952595937
"5220",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.627397965752543,0.627118644067796,0.613207547169811,0.638703527168732,0.6,0.482935153583618,0,0,0.243792325056433
"5221",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.627526715591606,0.727871939736346,0.774528301886792,0.638703527168732,0.67609756097561,0.401023890784984,0,0,0.216704288939052
"5222",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.627655465430668,0.83804143126177,0.89622641509434,0.705433746425167,0.790243902439024,0.378839590443685,0,0,0.246049661399549
"5223",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.627784215269731,0.809792843691149,0.89622641509434,0.838894184938036,0.824390243902439,0.337883959044368,0,0,0.291196388261851
"5224",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.627912965108794,0.731638418079096,0.745283018867924,0.705433746425167,0.666341463414634,0.431740614334471,0,0,0.318284424379232
"5225",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.628041714947856,0.797551789077213,0.819811320754717,0.705433746425167,0.721951219512195,0.45221843003413,0,0,0.37020316027088
"5226",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.628170464786919,0.82015065913371,0.830188679245283,0.810295519542421,0.882926829268293,0.411262798634811,0,0,0.347629796839729
"5227",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.628299214625982,0.759887005649718,0.830188679245283,0.742612011439466,0.835121951219512,0.438566552901023,0,0,0.209932279909707
"5228",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.628427964465044,0.642184557438795,0.679245283018868,0.715919923736892,0.652682926829268,0.573378839590443,0,0,0.18058690744921
"5229",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.628556714304107,0.575329566854991,0.556603773584906,0.619637750238322,0.624390243902439,0.482935153583618,0,0,0.182844243792325
"5230",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.62868546414317,0.531073446327684,0.556603773584906,0.600571973307912,0.586341463414634,0.529010238907851,0,0,0.158013544018059
"5231",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.628814213982232,0.595103578154426,0.594339622641509,0.600571973307912,0.584390243902439,0.568259385665529,0,0,0.259593679458239
"5232",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.628942963821295,0.674199623352166,0.679245283018868,0.600571973307912,0.594146341463415,0.616040955631399,0,0,0.386004514672686
"5233",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.629071713660358,0.717514124293785,0.689622641509434,0.667302192564347,0.625365853658536,0.588737201365189,0,0,0.214446952595937
"5234",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.629200463499421,0.817325800376648,0.840566037735849,0.715919923736892,0.772682926829268,0.430034129692832,0,0,0.259593679458239
"5235",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.629329213338483,0.855932203389831,0.859433962264151,0.810295519542421,0.855609756097561,0.392491467576792,0,0,0.306997742663657
"5236",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.629457963177546,0.75894538606403,0.859433962264151,0.782650142993327,0.725853658536585,0.503412969283277,0,0,0.218961625282167
"5237",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.629586713016609,0.693032015065913,0.670754716981132,0.715919923736892,0.692682926829268,0.590443686006825,0,0,0.214446952595937
"5238",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.629715462855671,0.703389830508475,0.716037735849057,0.686367969494757,0.673170731707317,0.607508532423208,0,0,0.243792325056433
"5239",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.629844212694734,0.767419962335217,0.819811320754717,0.686367969494757,0.695609756097561,0.559726962457338,0,0,0.372460496613995
"5240",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.629972962533797,0.847457627118644,0.867924528301887,0.724499523355577,0.809756097560976,0.494880546075086,0,0,0.313769751693002
"5241",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.63010171237286,0.842749529190207,0.867924528301887,0.847473784556721,0.890731707317073,0.440273037542662,0,0,0.187358916478555
"5242",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.630230462211922,0.749529190207156,0.819811320754717,0.782650142993327,0.801951219512195,0.477815699658704,0,0,0.246049661399549
"5243",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.630359212050985,0.741996233521657,0.745283018867924,0.753098188751192,0.762926829268293,0.534129692832765,0,0,0.18961625282167
"5244",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.630487961890048,0.761770244821092,0.764150943396226,0.753098188751192,0.755121951219512,0.571672354948806,0,0,0.17607223476298
"5245",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.63061671172911,0.813559322033898,0.859433962264151,0.753098188751192,0.753170731707317,0.571672354948806,0,0,0.291196388261851
"5246",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.630745461568173,0.867231638418079,0.885849056603774,0.782650142993327,0.797073170731707,0.498293515358361,0,0,0.45823927765237
"5247",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.630874211407236,0.862523540489642,0.885849056603774,0.868446139180171,0.88780487804878,0.40273037542662,0,0,0.259593679458239
"5248",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.631002961246298,0.847457627118644,0.819811320754717,0.868446139180171,0.790243902439024,0.418088737201366,0,0,0.232505643340858
"5249",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.631131711085361,0.758003766478343,0.792452830188679,0.791229742612011,0.769756097560976,0.40273037542662,0,0,0.227990970654628
"5250",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.631260460924424,0.738229755178908,0.726415094339623,0.742612011439466,0.702439024390244,0.460750853242322,0,0,0.194130925507901
"5251",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.631389210763487,0.775894538606403,0.792452830188679,0.724499523355577,0.646829268292683,0.476109215017065,0,0,0.2686230248307
"5252",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.631517960602549,0.819209039548023,0.819811320754717,0.724499523355577,0.699512195121951,0.459044368600683,0,0,0.363431151241535
"5253",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.631646710441612,0.741996233521657,0.819811320754717,0.734032411820782,0.744390243902439,0.447098976109215,0,0,0.279909706546275
"5254",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.631775460280675,0.747645951035782,0.764150943396226,0.734032411820782,0.72780487804878,0.484641638225256,0,0,0.266365688487585
"5255",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.631904210119737,0.72316384180791,0.764150943396226,0.742612011439466,0.759024390243903,0.435153583617748,0,0,0.137697516930023
"5256",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6320329599588,0.731638418079096,0.679245283018868,0.772163965681602,0.835121951219512,0.324232081911263,0,0,0.227990970654628
"5257",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.632161709797863,0.782485875706215,0.792452830188679,0.801715919923737,0.837073170731707,0.356655290102389,0,0,0.261851015801354
"5258",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.632290459636925,0.754237288135593,0.792452830188679,0.753098188751192,0.68390243902439,0.445392491467576,0,0,0.257336343115124
"5259",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.632419209475988,0.773069679849341,0.774528301886792,0.753098188751192,0.658536585365854,0.518771331058021,0,0,0.306997742663657
"5260",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.632547959315051,0.834274952919021,0.830188679245283,0.753098188751192,0.75609756097561,0.443686006825939,0,0,0.415349887133183
"5261",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.632676709154114,0.88135593220339,0.867924528301887,0.819828408007626,0.860487804878049,0.474402730375427,0,0,0.288939051918736
"5262",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.632805458993176,0.925612052730697,0.89622641509434,0.868446139180171,0.91219512195122,0.404436860068259,0,0,0.331828442437923
"5263",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.632934208832239,0.87758945386064,0.89622641509434,0.877025738798856,0.913170731707317,0.428327645051194,0,0,0.173814898419865
"5264",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.633062958671302,0.770244821092279,0.819811320754717,0.782650142993327,0.860487804878049,0.515358361774744,0,0,0.200902934537246
"5265",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.633191708510364,0.839924670433145,0.830188679245283,0.782650142993327,0.909268292682927,0.459044368600683,0,0,0.26410835214447
"5266",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.633320458349427,0.7984934086629,0.830188679245283,0.810295519542421,0.865365853658536,0.459044368600683,0,0,0.327313769751693
"5267",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.63344920818849,0.801318267419962,0.819811320754717,0.810295519542421,0.877073170731707,0.426621160409557,0,0,0.349887133182844
"5268",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.633577958027552,0.815442561205273,0.811320754716981,0.838894184938036,0.892682926829268,0.395904436860068,0,0,0.191873589164786
"5269",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.633706707866615,0.857815442561205,0.819811320754717,0.868446139180171,0.922926829268293,0.392491467576792,0,0,0.212189616252822
"5270",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.633835457705678,0.793785310734463,0.819811320754717,0.810295519542421,0.880975609756098,0.45221843003413,0,0,0.18961625282167
"5271",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.633964207544741,0.749529190207156,0.764150943396226,0.782650142993327,0.821463414634146,0.522184300341296,0,0,0.194130925507901
"5272",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.634092957383803,0.823917137476459,0.877358490566038,0.782650142993327,0.856585365853659,0.493174061433447,0,0,0.261851015801354
"5273",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.634221707222866,0.892655367231638,0.877358490566038,0.801715919923737,0.918048780487805,0.476109215017065,0,0,0.316027088036117
"5274",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.634350457061929,0.868173258003766,0.849056603773585,0.887511916110581,0.921951219512195,0.441979522184301,0,0,0.460496613995485
"5275",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.634479206900991,0.884180790960452,0.849056603773585,0.887511916110581,0.944390243902439,0.377133105802047,0,0,0.246049661399549
"5276",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.634607956740054,0.827683615819209,0.849056603773585,0.857959961868446,0.874146341463415,0.322525597269625,1,0,0.270880361173815
"5277",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.634736706579117,0.778719397363465,0.811320754716981,0.782650142993327,0.804878048780488,0.395904436860068,0,0,0.167042889390519
"5278",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.634865456418179,0.736346516007533,0.726415094339623,0.753098188751192,0.761951219512195,0.551194539249147,0,0,0.209932279909707
"5279",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.634994206257242,0.787193973634651,0.764150943396226,0.753098188751192,0.706341463414634,0.633105802047781,0,0,0.334085778781038
"5280",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.635122956096305,0.805084745762712,0.764150943396226,0.782650142993327,0.761951219512195,0.614334470989762,0,0,0.381489841986456
"5281",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.635251705935368,0.836158192090395,0.859433962264151,0.810295519542421,0.865365853658536,0.450511945392492,0,0,0.386004514672686
"5282",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.63538045577443,0.894538606403013,0.859433962264151,0.838894184938036,0.906341463414634,0.324232081911263,0,0,0.261851015801354
"5283",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.635509205613493,0.870056497175141,0.859433962264151,0.896091515729266,0.855609756097561,0.303754266211604,0,0,0.255079006772009
"5284",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.635637955452556,0.818267419962335,0.811320754716981,0.819828408007626,0.802926829268293,0.421501706484641,0,0,0.237020316027088
"5285",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.635766705291618,0.7984934086629,0.783018867924528,0.810295519542421,0.801951219512195,0.552901023890785,0,0,0.214446952595937
"5286",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.635895455130681,0.819209039548023,0.800943396226415,0.810295519542421,0.748292682926829,0.581911262798634,0,0,0.266365688487585
"5287",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.636024204969744,0.848399246704331,0.800943396226415,0.810295519542421,0.880975609756098,0.511945392491468,1,0,0.313769751693002
"5288",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.636152954808807,0.858757062146893,0.830188679245283,0.877025738798856,0.906341463414634,0.421501706484641,0,0,0.36568848758465
"5289",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.636281704647869,0.827683615819209,0.830188679245283,0.847473784556721,0.821463414634146,0.399317406143345,0,0,0.198645598194131
"5290",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.636410454486932,0.73728813559322,0.783018867924528,0.753098188751192,0.739512195121951,0.42320819112628,0,0,0.169300225733634
"5291",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.636539204325995,0.733521657250471,0.707547169811321,0.742612011439466,0.760975609756098,0.488054607508532,0,0,0.160270880361174
"5292",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.636667954165057,0.768361581920904,0.755660377358491,0.742612011439466,0.732682926829268,0.532423208191126,0,0,0.200902934537246
"5293",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.63679670400412,0.806026365348399,0.783018867924528,0.761677788369876,0.783414634146342,0.563139931740615,0,0,0.234762979683973
"5294",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.636925453843183,0.815442561205273,0.783018867924528,0.801715919923737,0.775609756097561,0.527303754266212,0,0,0.325056433408578
"5295",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.637054203682245,0.831450094161958,0.811320754716981,0.801715919923737,0.809756097560976,0.506825938566553,0,0,0.36117381489842
"5296",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.637182953521308,0.860640301318267,0.840566037735849,0.838894184938036,0.847804878048781,0.517064846416382,0,0,0.227990970654628
"5297",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.637311703360371,0.890772128060264,0.877358490566038,0.857959961868446,0.902439024390244,0.48976109215017,0,0,0.227990970654628
"5298",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.637440453199434,0.818267419962335,0.877358490566038,0.838894184938036,0.838048780487805,0.530716723549487,0,0,0.205417607223476
"5299",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.637569203038496,0.764595103578154,0.734905660377358,0.782650142993327,0.746341463414634,0.566552901023891,0,0,0.232505643340858
"5300",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.637697952877559,0.770244821092279,0.745283018867924,0.782650142993327,0.766829268292683,0.5,0,0,0.205417607223476
"5301",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.637826702716622,0.83804143126177,0.819811320754717,0.782650142993327,0.866341463414634,0.406143344709897,0,0,0.293453724604966
