"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Mon","Tue","Wed","Thu","Fri","Sat","Sun","year","slp","dayindex","temp","max","min","dewp","sndp","NUM_REPORTS"
"1907",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.469283276450513,0.19971671388102,0.555555555555556,0.54622641509434,0.581506196377502,0.555121951219512,0,0.453658536585366
"1908",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.501706484641639,0.199845480298738,0.564030131826742,0.594339622641509,0.533841754051478,0.502439024390244,0,0.48780487804878
"1909",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.47952218430034,0.199974246716456,0.629943502824859,0.660377358490566,0.611058150619638,0.531707317073171,0,0.424390243902439
"1910",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.407849829351536,0.200103013134175,0.735404896421845,0.734905660377358,0.715919923736892,0.68,0,0.502439024390244
"1911",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.43344709897611,0.200231779551893,0.773069679849341,0.764150943396226,0.791229742612011,0.726829268292683,0,0.419512195121951
"1912",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.464163822525597,0.200360545969611,0.596045197740113,0.679245283018868,0.611058150619638,0.64,0,0.365853658536585
"1913",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.529010238907851,0.200489312387329,0.601694915254237,0.585849056603774,0.600571973307912,0.545365853658537,0,0.570731707317073
"1914",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.515358361774744,0.200618078805048,0.623352165725047,0.641509433962264,0.619637750238322,0.539512195121951,0,0.517073170731707
"1915",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.474402730375427,0.200746845222766,0.705273069679849,0.755660377358491,0.675881792183031,0.626341463414634,0,0.648780487804878
"1916",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.465870307167235,0.200875611640484,0.757062146892655,0.755660377358491,0.772163965681602,0.593170731707317,0,0.55609756097561
"1917",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.404436860068259,0.201004378058202,0.602636534839925,0.679245283018868,0.630123927550048,0.555121951219512,0,0.31219512195122
"1918",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.5,0.201133144475921,0.566854990583804,0.528301886792453,0.581506196377502,0.496585365853659,0,0.4
"1919",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.646757679180886,0.201261910893639,0.605461393596987,0.604716981132075,0.600571973307912,0.464390243902439,0,0.44390243902439
"1920",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.697952218430033,0.201390677311357,0.609227871939736,0.613207547169811,0.581506196377502,0.502439024390244,0,0.375609756097561
"1921",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.703071672354951,0.201519443729075,0.667608286252354,0.716037735849057,0.630123927550048,0.539512195121951,0,0.44390243902439
"1922",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.614334470989762,0.201648210146794,0.736346516007533,0.764150943396226,0.724499523355577,0.64390243902439,0,0.653658536585366
"1923",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.544368600682594,0.201776976564512,0.730696798493409,0.800943396226415,0.696854146806482,0.655609756097561,0,0.351219512195122
"1924",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.459044368600683,0.20190574298223,0.791902071563088,0.783018867924528,0.782650142993327,0.680975609756098,0,0.478048780487805
"1925",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.424914675767918,0.202034509399948,0.726930320150659,0.745283018867924,0.648236415633937,0.72,0,0.507317073170732
"1926",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.529010238907851,0.202163275817667,0.588512241054614,0.556603773584906,0.63489037178265,0.583414634146342,0,0.390243902439024
"1927",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.368600682593856,0.202292042235385,0.548022598870057,0.500943396226415,0.600571973307912,0.613658536585366,0,0.341463414634146
"1928",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.431740614334471,0.202420808653103,0.485875706214689,0.434905660377359,0.544327931363203,0.517073170731707,0,0.360975609756098
"1929",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.380546075085324,0.202549575070822,0.514124293785311,0.519811320754717,0.533841754051478,0.47219512195122,0,0.517073170731707
"1930",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.254266211604096,0.20267834148854,0.620527306967985,0.641509433962264,0.581506196377502,0.492682926829268,0,0.390243902439024
"1931",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.189419795221842,0.202807107906258,0.611111111111111,0.604716981132075,0.638703527168732,0.576585365853659,0,0.297560975609756
"1932",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.320819112627986,0.202935874323976,0.574387947269303,0.54622641509434,0.611058150619638,0.551219512195122,0,0.439024390243902
"1933",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.469283276450513,0.203064640741695,0.57909604519774,0.54622641509434,0.611058150619638,0.528780487804878,0,0.331707317073171
"1934",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.474402730375427,0.203193407159413,0.564971751412429,0.509433962264151,0.619637750238322,0.495609756097561,0,0.268292682926829
"1935",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.460750853242322,0.203322173577131,0.58286252354049,0.565094339622642,0.571020019065777,0.513170731707317,0,0.482926829268293
"1936",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.5,0.203450939994849,0.542372881355932,0.509433962264151,0.552907530981887,0.490731707317073,0,0.6
"1937",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.527303754266212,0.203579706412568,0.514124293785311,0.452830188679245,0.544327931363203,0.478048780487805,0,0.44390243902439
"1938",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.590443686006825,0.203708472830286,0.515065913370998,0.490566037735849,0.525262154432793,0.468292682926829,0,0.370731707317073
"1939",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.665529010238909,0.203837239248004,0.580037664783427,0.613207547169811,0.562440419447092,0.465365853658537,0,0.326829268292683
"1940",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.668941979522186,0.203966005665722,0.654425612052731,0.679245283018868,0.638703527168732,0.509268292682927,0,0.395121951219512
"1941",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.568259385665529,0.204094772083441,0.716572504708098,0.726415094339623,0.715919923736892,0.59609756097561,0,0.44390243902439
"1942",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.51023890784983,0.204223538501159,0.67984934086629,0.707547169811321,0.675881792183031,0.68780487804878,0,0.624390243902439
"1943",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.486348122866895,0.204352304918877,0.72316384180791,0.819811320754717,0.648236415633937,0.670243902439024,0,0.75609756097561
"1944",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.40273037542662,0.204481071336595,0.800376647834275,0.800943396226415,0.819828408007626,0.742439024390244,0,0.770731707317073
"1945",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.37542662116041,0.204609837754314,0.790018832391714,0.800943396226415,0.782650142993327,0.760975609756098,0,0.48780487804878
"1946",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.486348122866895,0.204738604172032,0.684557438794727,0.774528301886792,0.656816015252622,0.698536585365854,0,0.429268292682927
"1947",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.667235494880546,0.20486737058975,0.576271186440678,0.537735849056604,0.619637750238322,0.619512195121951,0,0.4
"1948",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.508532423208191,0.204996137007468,0.677024482109228,0.716037735849057,0.667302192564347,0.663414634146341,0,0.48780487804878
"1949",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.392491467576792,0.205124903425187,0.686440677966102,0.631132075471698,0.724499523355577,0.697560975609756,0,0.526829268292683
"1950",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.459044368600683,0.205253669842905,0.594161958568738,0.54622641509434,0.630123927550048,0.6,0,0.68780487804878
"1951",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.539249146757678,0.205382436260623,0.607344632768362,0.556603773584906,0.630123927550048,0.579512195121951,0,0.351219512195122
"1952",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.529010238907851,0.205511202678341,0.669491525423729,0.69811320754717,0.675881792183031,0.598048780487805,0,0.351219512195122
"1953",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.494880546075086,0.20563996909606,0.746704331450094,0.755660377358491,0.761677788369876,0.646829268292683,0,0.482926829268293
"1954",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.383959044368601,0.205768735513778,0.734463276836158,0.734905660377358,0.734032411820782,0.760975609756098,0,0.24390243902439
"1955",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.435153583617748,0.205897501931496,0.677966101694915,0.670754716981132,0.696854146806482,0.72,0,0.458536585365854
"1956",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.515358361774744,0.206026268349215,0.707156308851224,0.716037735849057,0.667302192564347,0.638048780487805,0,0.619512195121951
"1957",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.385665529010238,0.206155034766933,0.77683615819209,0.783018867924528,0.791229742612011,0.684878048780488,0,0.658536585365854
"1958",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.308873720136518,0.206283801184651,0.738229755178908,0.734905660377358,0.742612011439466,0.697560975609756,0,0.424390243902439
"1959",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.455631399317406,0.206412567602369,0.665725047080979,0.65,0.675881792183031,0.688780487804878,0,0.326829268292683
"1960",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.517064846416382,0.206541334020088,0.678907721280603,0.65,0.686367969494757,0.664390243902439,0,0.365853658536585
"1961",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.457337883959044,0.206670100437806,0.724105461393597,0.716037735849057,0.734032411820782,0.67219512195122,0,0.292682926829268
"1962",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.419795221843002,0.206798866855524,0.725047080979284,0.679245283018868,0.734032411820782,0.634146341463415,0,0.414634146341463
"1963",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.40273037542662,0.206927633273242,0.685499058380414,0.670754716981132,0.696854146806482,0.682926829268293,0,0.453658536585366
"1964",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.459044368600683,0.207056399690961,0.698681732580038,0.689622641509434,0.675881792183031,0.647804878048781,0,0.64390243902439
"1965",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.482935153583618,0.207185166108679,0.718455743879473,0.69811320754717,0.686367969494757,0.68,0,0.64390243902439
"1966",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.540955631399317,0.207313932526397,0.721280602636535,0.69811320754717,0.696854146806482,0.696585365853659,0,0.448780487804878
"1967",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.518771331058021,0.207442698944115,0.765536723163842,0.764150943396226,0.753098188751192,0.712195121951219,0,0.458536585365854
"1968",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.464163822525597,0.207571465361834,0.757062146892655,0.716037735849057,0.791229742612011,0.750243902439024,0,0.404878048780488
"1969",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.416382252559727,0.207700231779552,0.74105461393597,0.689622641509434,0.78932316491897,0.820487804878049,0,0.390243902439024
"1970",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.385665529010238,0.20782899819727,0.791902071563088,0.840566037735849,0.801715919923737,0.84,0,0.507317073170732
"1971",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.337883959044368,0.207957764614988,0.865348399246704,0.867924528301887,0.887511916110581,0.861463414634146,0,0.531707317073171
"1972",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.383959044368601,0.208086531032707,0.865348399246704,0.867924528301887,0.838894184938036,0.793170731707317,0,0.429268292682927
"1973",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.389078498293515,0.208215297450425,0.884180790960452,0.89622641509434,0.857959961868446,0.816585365853659,0,0.575609756097561
"1974",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.36518771331058,0.208344063868143,0.891713747645951,0.885849056603774,0.896091515729266,0.862439024390244,0,0.560975609756098
"1975",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.387372013651877,0.208472830285861,0.869114877589454,0.859433962264151,0.857959961868446,0.840975609756098,0,0.502439024390244
"1976",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.41296928327645,0.20860159670358,0.8954802259887,0.859433962264151,0.933269780743565,0.890731707317073,0,0.507317073170732
"1977",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.409556313993175,0.208730363121298,0.886064030131827,0.849056603773585,0.905624404194471,0.88390243902439,0,0.595121951219512
"1978",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.40273037542662,0.208859129539016,0.853107344632768,0.811320754716981,0.905624404194471,0.873170731707317,0,0.751219512195122
"1979",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.339590443686007,0.208987895956734,0.869114877589454,0.877358490566038,0.887511916110581,0.861463414634146,0,0.653658536585366
"1980",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.27815699658703,0.209116662374453,0.832391713747646,0.840566037735849,0.847473784556721,0.822439024390244,0,0.478048780487805
"1981",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.307167235494881,0.209245428792171,0.772128060263653,0.707547169811321,0.801715919923737,0.799024390243902,0,0.458536585365854
"1982",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.424914675767918,0.209374195209889,0.739171374764595,0.755660377358491,0.742612011439466,0.714146341463415,0,0.390243902439024
"1983",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.435153583617748,0.209502961627608,0.732580037664783,0.679245283018868,0.761677788369876,0.700487804878049,0,0.531707317073171
"1984",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.506825938566553,0.209631728045326,0.713747645951036,0.689622641509434,0.724499523355577,0.722926829268293,0,0.502439024390244
"1985",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.578498293515359,0.209760494463044,0.755178907721281,0.745283018867924,0.734032411820782,0.749268292682927,0,0.595121951219512
"1986",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.58703071672355,0.209889260880762,0.806967984934087,0.811320754716981,0.772163965681602,0.760975609756098,0,0.458536585365854
"1987",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.515358361774744,0.210018027298481,0.851224105461394,0.867924528301887,0.847473784556721,0.798048780487805,0,0.268292682926829
"1988",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.552901023890785,0.210146793716199,0.833333333333333,0.800943396226415,0.847473784556721,0.674146341463415,0,0.331707317073171
"1989",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.518771331058021,0.210275560133917,0.860640301318267,0.89622641509434,0.838894184938036,0.774634146341463,0,0.395121951219512
"1990",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.457337883959044,0.210404326551635,0.944444444444444,0.944339622641509,0.933269780743565,0.857560975609756,0,0.521951219512195
"1991",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.481228668941979,0.210533092969354,0.911487758945386,0.904716981132076,0.914204003813155,0.862439024390244,0,0.697560975609756
"1992",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.513651877133105,0.210661859387072,0.87758945386064,0.915094339622642,0.887511916110581,0.87609756097561,0,0.629268292682927
"1993",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.501706484641639,0.21079062580479,0.922787193973635,0.915094339622642,0.933269780743565,0.868292682926829,0,0.453658536585366
"1994",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.453924914675767,0.210919392222508,0.921845574387947,0.904716981132076,0.933269780743565,0.862439024390244,0,0.390243902439024
"1995",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.453924914675767,0.211048158640227,0.891713747645951,0.849056603773585,0.933269780743565,0.889756097560976,0,0.321951219512195
"1996",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.389078498293515,0.211176925057945,0.898305084745763,0.867924528301887,0.877025738798856,0.88390243902439,0,0.478048780487805
"1997",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.378839590443685,0.211305691475663,0.824858757062147,0.811320754716981,0.847473784556721,0.76390243902439,0,0.48780487804878
"1998",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.47952218430034,0.211434457893381,0.753295668549906,0.707547169811321,0.791229742612011,0.71609756097561,0,0.551219512195122
"1999",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.448805460750853,0.2115632243111,0.812617702448211,0.830188679245283,0.801715919923737,0.768780487804878,0,0.619512195121951
"2000",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.424914675767918,0.211691990728818,0.857815442561205,0.840566037735849,0.905624404194471,0.820487804878049,0,0.721951219512195
"2001",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.467576791808874,0.211820757146536,0.826741996233522,0.819811320754717,0.819828408007626,0.833170731707317,0,0.6
"2002",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.51023890784983,0.211949523564254,0.800376647834275,0.755660377358491,0.838894184938036,0.838048780487805,0,0.263414634146341
"2003",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.525597269624573,0.212078289981973,0.811676082862524,0.764150943396226,0.857959961868446,0.820487804878049,0,0.297560975609756
"2004",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.534129692832765,0.212207056399691,0.826741996233522,0.800943396226415,0.828408007626311,0.776585365853658,0,0.409756097560976
"2005",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.54778156996587,0.212335822817409,0.853107344632768,0.840566037735849,0.819828408007626,0.747317073170732,0,0.648780487804878
"2006",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.551194539249147,0.212464589235127,0.879472693032015,0.867924528301887,0.857959961868446,0.742439024390244,0,0.658536585365854
"2007",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.513651877133105,0.212593355652846,0.883239171374765,0.849056603773585,0.896091515729266,0.783414634146342,0,0.409756097560976
"2008",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.450511945392492,0.212722122070564,0.85969868173258,0.811320754716981,0.892278360343184,0.852682926829268,0,0.282926829268293
"2009",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.430034129692832,0.212850888488282,0.866290018832392,0.830188679245283,0.909437559580553,0.890731707317073,0,0.424390243902439
"2010",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.428327645051194,0.212979654906001,0.878531073446328,0.830188679245283,0.905624404194471,0.877073170731707,0,0.395121951219512
"2011",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.457337883959044,0.213108421323719,0.860640301318267,0.819811320754717,0.896091515729266,0.88390243902439,0,0.4
"2012",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.457337883959044,0.213237187741437,0.887005649717514,0.859433962264151,0.905624404194471,0.87219512195122,0,0.634146341463415
"2013",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.435153583617748,0.213365954159155,0.919020715630885,0.925471698113208,0.924690181124881,0.888780487804878,0,0.629268292682927
"2014",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.389078498293515,0.213494720576874,0.913370998116761,0.867924528301887,0.933269780743565,0.902439024390244,0,0.468292682926829
"2015",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.462457337883958,0.213623486994592,0.883239171374765,0.859433962264151,0.868446139180171,0.785365853658537,0,0.326829268292683
"2016",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.477815699658704,0.21375225341231,0.88135593220339,0.877358490566038,0.887511916110581,0.867317073170732,0,0.424390243902439
"2017",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.470989761092149,0.213881019830028,0.880414312617702,0.877358490566038,0.914204003813155,0.897560975609756,0,0.414634146341463
"2018",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.505119453924914,0.214009786247747,0.866290018832392,0.819811320754717,0.887511916110581,0.881951219512195,0,0.35609756097561
"2019",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.544368600682594,0.214138552665465,0.857815442561205,0.811320754716981,0.887511916110581,0.871219512195122,0,0.473170731707317
"2020",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.436860068259385,0.214267319083183,0.952919020715631,1,0.954242135367016,0.91609756097561,0,0.585365853658537
"2021",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.424914675767918,0.214396085500901,0.932203389830508,0.925471698113208,0.905624404194471,0.904390243902439,0,0.492682926829268
"2022",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.351535836177473,0.21452485191862,0.893596986817326,0.840566037735849,0.857959961868446,0.917073170731707,0,0.282926829268293
"2023",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.484641638225256,0.214653618336338,0.774011299435028,0.716037735849057,0.810295519542421,0.789268292682927,0,0.292682926829268
"2024",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.549488054607508,0.214782384754056,0.779661016949152,0.764150943396226,0.772163965681602,0.745365853658537,0,0.439024390243902
"2025",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.564846416382252,0.214911151171774,0.806026365348399,0.792452830188679,0.810295519542421,0.784390243902439,0,0.390243902439024
"2026",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.62457337883959,0.215039917589493,0.831450094161958,0.811320754716981,0.838894184938036,0.797073170731707,0,0.502439024390244
"2027",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.58703071672355,0.215168684007211,0.871939736346516,0.849056603773585,0.896091515729266,0.847804878048781,0,0.478048780487805
"2028",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.549488054607508,0.215297450424929,0.892655367231638,0.89622641509434,0.877025738798856,0.867317073170732,0,0.526829268292683
"2029",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19047619047619,0.522184300341296,0.215426216842647,0.909604519774011,0.885849056603774,0.914204003813155,0.873170731707317,0,0.492682926829268
"2030",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19047619047619,0.474402730375427,0.215554983260366,0.92090395480226,0.89622641509434,0.933269780743565,0.894634146341463,0,0.35609756097561
"2031",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19047619047619,0.464163822525597,0.215683749678084,0.913370998116761,0.867924528301887,0.973307912297426,0.911219512195122,0,0.370731707317073
"2032",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19047619047619,0.571672354948806,0.215812516095802,0.861581920903955,0.830188679245283,0.887511916110581,0.793170731707317,0,0.541463414634146
"2033",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19047619047619,0.581911262798634,0.21594128251352,0.835216572504708,0.800943396226415,0.819828408007626,0.779512195121951,0,0.614634146341463
"2034",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19047619047619,0.532423208191126,0.216070048931239,0.857815442561205,0.849056603773585,0.838894184938036,0.811707317073171,0,0.536585365853659
"2035",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19047619047619,0.508532423208191,0.216198815348957,0.894538606403013,0.885849056603774,0.877025738798856,0.829268292682927,0,0.414634146341463
