"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Mon","Tue","Wed","Thu","Fri","Sat","Sun","year","dayindex","temp","dewp","min","max","NUM_REPORTS"
"2682",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2390,17.9,13.5,15.1,21.2,1
"2683",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2391,16.1,6.7,9,24.1,2
"2684",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,2392,19.5,11,10.9,27,1
"2685",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,2393,26.7,19.1,24.8,30.9,1
"2686",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,2394,24.3,17,18,34,1
"2687",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2395,34.2,26.5,30,41,1
"2688",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,2396,29,26.8,27,30.9,1
"2689",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,2397,29.9,23.3,24.1,37.9,2
"2690",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2398,31.9,24.5,30,35.1,1
"2691",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,2399,34.4,28.3,33.1,36,2
"2692",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2400,36.5,33.5,33.8,43,1
"2693",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2401,43.6,41,36,46.9,1
"2694",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2402,21.8,10.8,15.1,30,2
"2695",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,2403,24.1,12.2,18,33.8,1
"2696",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,2404,29.3,23.9,26.6,32,3
"2697",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2405,29,21.4,24.1,34,1
"2698",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2406,27.8,20.2,26.1,33.8,1
"2699",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2407,26,15,21.9,30,3
"2700",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,2408,25.3,19.3,23,28.4,1
"2701",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2409,21.8,9.9,12.9,30.9,1
"2702",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2410,20.4,9.9,9,30.9,1
"2703",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,2411,22.4,13.8,14,28.9,1
"2704",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,2412,30.4,18.7,28,33.1,1
"2705",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2413,33.7,21.7,30,39.9,1
"2706",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,2414,30.3,15.4,21,44.1,1
"2707",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2415,33.5,24.4,30,39.9,1
"2708",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2416,35.3,30.7,33.1,37.4,1
"2709",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,2417,24.7,17.9,21,28,1
"2710",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2418,26.4,17.7,23,30.2,1
"2711",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2419,34.6,27.3,33.1,37.9,2
"2712",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2010,2420,33.4,27.1,32,35.1,1
"2713",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2010,2421,32.3,24.6,32,33.1,1
"2714",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2010,2422,32.4,22.5,26.1,41,1
"2715",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2010,2423,37.9,26.9,30.9,46.9,2
"2716",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2010,2424,40.3,36.8,34,46,1
"2717",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,2425,49.9,42.9,42.1,57.9,2
"2718",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2010,2426,44.1,35.7,42.1,48,1
"2719",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2010,2427,46.6,22.1,33.1,61,1
"2720",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2010,2428,49.9,31.9,37.9,62.1,1
"2721",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,2429,54.3,38.9,45,64.9,1
"2722",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2010,2430,37.2,30.4,32,55.9,1
"2723",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2010,2431,36.2,30.7,32,43,2
"2724",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2010,2432,44.7,23.7,37.9,53.1,2
"2725",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2010,2433,41.9,27.8,30.9,50,3
"2726",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,2434,31.8,12.9,28,39.9,1
"2727",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2010,2435,39.1,24.2,33.1,52,4
"2728",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2010,2436,44.5,30.3,39.9,51.1,2
"2729",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2010,2437,38.9,29.2,35.1,46,2
"2730",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2010,2438,44.3,31.7,32,63,1
"2731",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2010,2439,61.5,40.8,51.1,77,1
"2732",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2440,68.4,47.3,55.9,82,1
"2733",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,2441,71,45.2,61,81,3
"2734",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2442,58.2,43.9,50,75.9,2
"2735",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,2443,52.6,46.5,42.1,78.1,1
"2736",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2444,39.1,33.6,36,42.8,1
"2737",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2445,55.7,33,42.1,75,1
"2738",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2446,55.6,37.5,46.9,71.1,1
"2739",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,2447,57.5,30.9,46,71.1,3
"2740",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,2448,58.3,34.6,51.1,69.1,1
"2741",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,2449,63.3,42.5,48.9,82.9,5
"2742",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2450,72.3,44,61,82.9,7
"2743",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,2451,65.4,44.4,60.1,79,2
"2744",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2452,48.5,22.6,41,61,1
"2745",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2453,45,27.2,37.9,52,2
"2746",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,2454,46.4,34,37.9,55.9,1
"2747",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,2455,50.2,34.7,41,60.1,2
"2748",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,2456,50.1,35.9,42.1,64,4
"2749",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2457,47.9,35.5,39.9,60.1,1
"2750",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,2458,51.3,37.3,44.1,64,1
"2751",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2459,56.6,51.8,53.1,63,1
"2752",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2460,55.8,52.4,48.2,61,1
"2753",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,2461,52.7,35.8,48,61,1
"2754",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2462,61.1,37.6,51.1,79,1
"2755",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,2463,71.2,53.8,63,81,2
"2756",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2010,2464,67.5,57,62.1,73.9,2
"2757",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2010,2465,61.7,51.6,53.6,66.9,3
"2758",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2010,2466,56.1,36,48,69.1,1
"2759",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,2467,52.4,44.9,46,59,1
"2760",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2010,2468,46.9,29.7,37,55.9,2
"2761",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2010,2469,51.4,27.8,43,57.9,1
"2762",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2010,2470,48.8,45,46,53.1,1
"2763",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,2471,59.3,45,48.9,71.1,1
"2764",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2010,2472,56.5,42.6,48.9,63,2
"2765",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2010,2473,55.6,41.8,46,66,2
"2766",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2010,2474,54.9,43.2,52,60.1,2
"2767",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2010,2475,55.2,41.7,52,62.1,4
"2768",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2010,2476,59.7,39.6,46,73,2
"2769",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2010,2477,62.4,44.5,51.1,72,3
"2770",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2010,2478,75.4,62.5,64.9,89.1,2
"2771",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2010,2479,82.4,67.9,73,91,2
"2772",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2010,2480,79.9,61.6,71.1,87.1,3
"2773",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2010,2481,77.4,61.8,71.1,84.9,4
"2774",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2010,2482,71.9,53.8,64,79,1
"2775",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2010,2483,71.8,56.3,62.1,84,1
"2776",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2010,2484,76.4,58.1,64,91,4
"2777",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2010,2485,74.6,64.1,64.9,87.1,2
"2778",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2010,2486,72.5,63.4,64.4,84,2
"2779",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,2487,72.2,63.1,64,82.9,1
"2780",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2010,2488,63.6,49.1,57.2,70,1
"2781",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,2489,69.1,53.7,60.1,82.9,1
"2782",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,2490,73.6,64.1,66,79,1
"2783",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010,2491,66.9,55.9,60.1,75.9,2
"2784",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2010,2492,62.5,50.2,55.9,69.1,1
"2785",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2010,2493,61.7,53,59,64.9,4
"2786",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,2494,73,58.9,64,82.9,2
"2787",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,2495,73.2,66.8,64,84.9,4
"2788",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010,2496,65.1,59.2,60.8,72,3
"2789",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2010,2497,67.5,62.5,64,72,1
"2790",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2010,2498,68.4,62.5,61,79,3
"2791",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,2499,72.5,62.5,64.9,86,1
"2792",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2010,2500,74.6,60.5,66.9,84,2
"2793",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,2501,77.8,64.9,68,91,1
"2794",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,2502,74.8,60.9,66,86,3
"2795",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010,2503,73.8,59.9,66.9,82,2
"2796",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2010,2504,73.3,63.6,68,84.9,6
"2797",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2010,2505,78.3,68,70,86,1
"2798",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2010,2506,73,61.5,64.9,81,1
"2799",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,2507,75.2,58.2,66,84,1
"2800",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,2508,77.9,65.3,68,88,4
"2801",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010,2509,79,67.8,73.4,86,1
"2802",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2510,75.9,52.5,64,87.1,2
"2803",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2511,81,62.5,72,91.9,4
"2804",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,2512,83.8,65.7,79,90,3
"2805",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,2513,82.3,65.1,75,91,2
"2806",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,2514,81.1,69,72,93.9,5
"2807",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2515,78.7,69.9,73.9,87.1,1
"2808",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2516,79.3,57.5,69.1,89.1,2
"2809",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2517,77.5,60.7,70,84.9,1
"2810",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2518,84.7,71.6,79,91.9,2
"2811",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,2519,79.9,59.1,68,90,1
"2812",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2520,81.3,64,71.1,91.9,3
"2813",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2521,82.1,67.6,73.9,91,3
"2814",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,2522,79.1,65.9,72,87.1,1
"2815",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,2523,79.8,66.9,73,90,1
"2816",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2524,80.6,68.2,72,90,1
"2817",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,2525,85,71.4,73.9,95,2
"2818",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2526,76.2,69.4,69.1,87.1,2
"2819",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,2527,82.7,72.2,77,91,1
"2820",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2528,76.8,61.3,69.1,82.9,1
"2821",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,2529,74.3,57.6,71.1,79,2
"2822",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2530,72.2,62.2,64.4,77,2
"2823",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2531,74.2,63.6,66,84,3
"2824",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,2532,76.7,65,70,84,1
"2825",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,2533,76.1,69,64.4,86,1
"2826",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,2534,78.1,72.6,71.1,84.9,1
"2827",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2535,77.2,64.9,71.1,84,1
"2828",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,2536,73.3,56.8,64,82,2
"2829",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2537,74.4,61.5,66,84,2
"2830",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2538,76.7,64.5,71.1,87.1,1
"2831",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,2539,81.5,69.1,75,89.1,1
"2832",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,2540,82.2,70.9,77,88,4
"2833",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2541,83,70.2,75,89.1,3
"2834",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,2542,83.5,68.4,75,93,2
"2835",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2543,79.3,68.7,71.6,88,1
"2836",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2544,80,66.3,75,86,3
"2837",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,2545,72.7,52.9,64,80.1,2
"2838",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,2546,72.3,56.3,64.9,79,2
"2839",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,2547,72.1,59.2,64,82.9,2
"2840",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2548,77.9,62.4,69.1,87.1,5
"2841",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,2549,82.8,66.1,75,93,1
"2842",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2550,78.2,67.7,71.1,86,2
"2843",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2551,75.1,65.2,69.1,80.1,2
"2844",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,2552,72.7,63,66.9,78.1,1
"2845",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,2553,74.1,62.1,68,81,2
"2846",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,2554,72.3,51.6,63,79,1
"2847",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2555,69.2,51.2,62.1,78.1,1
"2848",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,2556,71.4,52.6,61,82.9,1
"2849",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,2557,76.4,51,64.9,87.1,5
"2850",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,2558,81.1,60,72,93,2
"2851",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,2559,82.3,67.2,75,91.9,2
"2852",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2010,2560,78.1,66.6,71.1,89.1,2
"2853",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2010,2561,75.4,67.2,70,82.9,6
"2854",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2010,2562,59.8,43.8,52,68,2
"2855",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2010,2563,74.1,49.6,68,84,2
"2856",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2010,2564,62.7,45.8,53.1,72,2
"2857",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2010,2565,61.2,48.8,53.1,68,2
"2858",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2010,2566,67.6,48.2,57.9,77,3
"2859",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,2567,62,47.8,51.1,73.9,1
"2860",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2010,2568,64.8,53.8,61,73,1
"2861",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2010,2569,68.2,61.6,64,78.1,2
"2862",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2010,2570,75.2,61.5,64.9,90,1
"2863",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2010,2571,72.1,56.4,59,84.9,2
"2864",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2010,2572,56.6,43.1,52,66,2
"2865",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2010,2573,55.1,45.6,51.1,63,1
"2866",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2010,2574,62.6,44.7,50,75.9,1
"2867",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2010,2575,66,48.7,60.1,75,1
"2868",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,2576,60.5,44.1,48.9,73.9,1
"2869",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2010,2577,54.3,43.9,50,69.1,1
"2870",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2010,2578,52.5,37.4,39.9,66,1
"2871",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2010,2579,59.3,41.2,45,78.1,2
"2872",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2010,2580,63.2,41.8,48.9,75.9,1
"2873",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,2581,63.4,37.9,48.9,79,1
"2874",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2010,2582,71.9,50,59,84,3
"2875",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2010,2583,68.6,52.1,57,81,5
"2876",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2010,2584,60.5,51.7,55,64,1
"2877",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2010,2585,54.3,33.7,43,66,1
"2878",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2010,2586,55.2,40,44.1,71.1,1
"2879",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2010,2587,57.3,37.7,48,66,3
"2880",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2010,2588,54.6,40.3,51.1,60.1,2
"2881",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2010,2589,55.1,33.7,46,70,1
"2882",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2010,2590,51.4,31.1,42.1,64.9,1
"2883",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2010,2591,49.4,28.1,37,64.9,2
"2884",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2010,2592,65.1,48.4,57,73,1
"2885",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2010,2593,57.1,31.8,52,64.9,1
"2886",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2010,2594,44.3,30.5,41,55,1
"2887",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2010,2595,49.4,28.5,41,63,2
"2888",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2010,2596,46.7,32.9,39,55.9,4
"2889",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2010,2597,44.6,29.4,37,52,1
"2890",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2010,2598,42.4,31.9,35.1,53.1,1
"2891",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2010,2599,46.1,33.1,41,50,1
"2892",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,2600,38.6,23.3,32,45,1
"2893",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2010,2601,35.8,17.2,26.1,46,1
"2894",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2010,2602,53.2,30.4,41,68,2
"2895",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2010,2603,57.5,37.2,45,70,3
"2896",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2010,2604,58.7,40.7,50,68,1
"2897",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2010,2605,55.2,43.6,50,64,2
"2898",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2010,2606,52.2,42.2,44.1,59,3
"2899",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2010,2607,42.1,28.6,39,48.9,1
