"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Mon","Tue","Wed","Thu","Fri","Sat","Sun","year","dayindex","temp","dewp","max","min","fog","NUM_REPORTS"
"3665",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2010,0.432526397115632,0.523529411764706,0.555321390937829,0.451518119490695,0.595639246778989,0,0.54357459379616
"3666",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2010,0.43265516353335,0.552941176470588,0.476290832455216,0.570029382957885,0.535183349851338,0,0.576070901033973
"3667",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2010,0.432783929951069,0.548039215686275,0.412012644889357,0.578844270323213,0.506442021803766,0,0.54135893648449
"3668",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2010,0.432912696368787,0.580392156862745,0.515279241306638,0.589618021547503,0.554013875123885,0,0.607090103397341
"3669",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,0.433041462786505,0.623529411764706,0.589041095890411,0.617042115572968,0.624380574826561,0,0.612259970457902
"3670",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2010,0.433170229204224,0.455882352941176,0.499473129610116,0.528893241919687,0.495540138751239,1,0.399556868537666
"3671",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2010,0.433298995621942,0.446078431372549,0.50263435194942,0.40254652301665,0.495540138751239,0,0.418759231905465
"3672",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2010,0.43342776203966,0.506862745098039,0.420442571127503,0.471106758080313,0.554013875123885,0,0.46602658788774
"3673",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2010,0.433556528457378,0.506862745098039,0.46259220231823,0.539666993143977,0.484638255698712,0,0.578286558345643
"3674",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2010,0.433685294875097,0.529411764705882,0.428872497365648,0.501469147894221,0.554013875123885,0,0.598227474150665
"3675",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2010,0.433814061292815,0.501960784313725,0.472075869336143,0.471106758080313,0.484638255698712,0,0.548744460856721
"3676",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010,0.433942827710533,0.402941176470588,0.315068493150685,0.372184133202742,0.45589692765114,0,0.54135893648449
"3677",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2010,0.434071594128251,0.474509803921569,0.434141201264489,0.490695396669932,0.506442021803766,0,0.56056129985229
"3678",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2010,0.43420036054597,0.527450980392157,0.498419388830348,0.481880509304603,0.573835480673935,0,0.45864106351551
"3679",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2010,0.434329126963688,0.472549019607843,0.486828240252898,0.431929480901077,0.526263627353816,0,0.471935007385524
"3680",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2010,0.434457893381406,0.525490196078431,0.513171759747102,0.598432908912831,0.495540138751239,0,0.529542097488922
"3681",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2010,0.434586659799124,0.694117647058824,0.609062170706006,0.735553379040157,0.684836471754212,0,0.536927621861152
"3682",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,0.434715426216843,0.761764705882353,0.677555321390938,0.784524975514202,0.732408325074331,0,0.685376661742984
"3683",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,0.434844192634561,0.787254901960784,0.655426765015806,0.774730656219393,0.782953419226957,0,0.591580502215657
"3684",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,0.434972959052279,0.661764705882353,0.64172813487882,0.724779627815867,0.673934588701685,0,0.47341211225997
"3685",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,0.435101725469997,0.651960784313726,0.592202318229715,0.705190989226249,0.634291377601586,0,0.403988183161004
"3686",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,0.435230491887716,0.670588235294118,0.669125395152792,0.677766895200783,0.684836471754212,1,0.497045790251108
"3687",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0.435359258305434,0.67843137254902,0.689146469968388,0.746327130264447,0.654112983151635,0,0.534711964549483
"3688",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,0.435488024723152,0.606862745098039,0.669125395152792,0.746327130264447,0.595639246778989,0,0.426883308714919
"3689",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,0.43561679114087,0.474509803921569,0.533192834562698,0.400587659157689,0.535183349851338,0,0.55096011816839
"3690",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,0.435745557558589,0.509803921568627,0.457323498419389,0.528893241919687,0.495540138751239,0,0.545790251107829
"3691",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,0.435874323976307,0.637254901960784,0.526870389884089,0.715964740450539,0.595639246778989,0,0.597488921713442
"3692",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,0.436003090394025,0.636274509803922,0.574288724973656,0.677766895200783,0.643211100099108,0,0.459379615952733
"3693",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,0.436131856811743,0.654901960784314,0.504741833508957,0.677766895200783,0.634291377601586,0,0.503692762186115
"3694",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0.436260623229462,0.662745098039216,0.543730242360379,0.658178256611165,0.684836471754212,0,0.513293943870015
"3695",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,0.43638938964718,0.711764705882353,0.626975763962065,0.79333986287953,0.663032705649158,0,0.610782865583456
"3696",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,0.436518156064898,0.8,0.642781875658588,0.79333986287953,0.782953419226957,0,0.680206794682422
"3697",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,0.436646922482617,0.732352941176471,0.646996838777661,0.755142017629775,0.774033696729435,0,0.581979320531758
"3698",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,0.436775688900335,0.566666666666667,0.417281348788198,0.578844270323213,0.584737363726462,0,0.508862629246676
"3699",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,0.436904455318053,0.532352941176471,0.465753424657534,0.490695396669932,0.554013875123885,0,0.444608567208272
"3700",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,0.437033221735771,0.546078431372549,0.53740779768177,0.528893241919687,0.554013875123885,0,0.50738552437223
"3701",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0.43716198815349,0.583333333333333,0.544783983140148,0.570029382957885,0.584737363726462,0,0.570901033973412
"3702",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,0.437290754571208,0.582352941176471,0.557428872497366,0.60822722820764,0.595639246778989,0,0.494091580502216
"3703",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,0.437419520988926,0.56078431372549,0.553213909378293,0.570029382957885,0.573835480673935,0,0.535450516986706
"3704",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,0.437548287406644,0.594117647058824,0.57218124341412,0.60822722820764,0.615460852329039,0,0.611521418020679
"3705",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,0.437677053824363,0.646078431372549,0.724973656480506,0.598432908912831,0.704658077304262,0,0.505169867060561
"3706",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,0.437805820242081,0.638235294117647,0.731296101159115,0.578844270323213,0.65609514370664,0,0.430576070901034
"3707",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,0.437934586659799,0.607843137254902,0.556375131717597,0.578844270323213,0.654112983151635,0,0.525849335302807
"3708",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0.438063353077517,0.555882352941176,0.464699683877766,0.510284035259549,0.615460852329039,0,0.510339734121123
"3709",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,0.438192119495236,0.56764705882353,0.45100105374078,0.598432908912831,0.526263627353816,0,0.521418020679468
"3710",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,0.438320885912954,0.690196078431373,0.575342465753425,0.755142017629775,0.684836471754212,0,0.54135893648449
"3711",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,0.438449652330672,0.78921568627451,0.746048472075869,0.774730656219393,0.802775024777007,0,0.607090103397341
"3712",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2010,0.43857841874839,0.752941176470588,0.779768177028451,0.705190989226249,0.793855302279485,1,0.644017725258493
"3713",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2010,0.438707185166109,0.696078431372549,0.722866174920969,0.636630754162586,0.709613478691774,0,0.471196454948301
"3714",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2010,0.438835951583827,0.701960784313725,0.680716543730242,0.686581782566112,0.693756194251734,0,0.573855243722304
"3715",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2010,0.438964718001545,0.727450980392157,0.624868282402529,0.765915768854065,0.704658077304262,0,0.581240768094535
"3716",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2010,0.439093484419263,0.744117647058823,0.60695468914647,0.735553379040157,0.763131813676908,0,0.680945347119645
"3717",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2010,0.439222250836982,0.641176470588235,0.558482613277134,0.658178256611165,0.654112983151635,0,0.56794682422452
"3718",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,0.4393510172547,0.604901960784314,0.652265542676501,0.559255631733595,0.634291377601586,0,0.574593796159527
"3719",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2010,0.439479783672418,0.55,0.566912539515279,0.520078354554358,0.595639246778989,0,0.457902511078287
"3720",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2010,0.439608550090136,0.550980392156863,0.492096944151739,0.528893241919687,0.545094152626363,0,0.478581979320532
"3721",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2010,0.439737316507855,0.595098039215686,0.472075869336143,0.548481880509305,0.604558969276511,0,0.564992614475628
"3722",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2010,0.439866082925573,0.590196078431373,0.64172813487882,0.559255631733595,0.615460852329039,0,0.4903988183161
"3723",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2010,0.439994849343291,0.569607843137255,0.65331928345627,0.501469147894221,0.634291377601586,0,0.571639586410635
"3724",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2010,0.44012361576101,0.667647058823529,0.736564805057956,0.746327130264447,0.65609514370664,0,0.516248153618907
"3725",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,0.440252382178728,0.672549019607843,0.65331928345627,0.677766895200783,0.663032705649158,0,0.648449039881832
"3726",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2010,0.440381148596446,0.645098039215686,0.628029504741833,0.598432908912831,0.663032705649158,0,0.57533234859675
"3727",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2010,0.440509915014164,0.636274509803922,0.619599578503688,0.627815866797258,0.634291377601586,0,0.460856720827179
"3728",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2010,0.440638681431883,0.629411764705882,0.634351949420443,0.570029382957885,0.693756194251734,0,0.514771048744461
"3729",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2010,0.440767447849601,0.632352941176471,0.61854583772392,0.589618021547503,0.693756194251734,0,0.559822747415066
"3730",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2010,0.440896214267319,0.676470588235294,0.596417281348788,0.696376101860921,0.634291377601586,0,0.553175775480059
"3731",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2010,0.441024980685037,0.702941176470588,0.648050579557429,0.686581782566112,0.684836471754212,0,0.587149187592319
"3732",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,0.441153747102756,0.694117647058824,0.777660695468915,0.666993143976494,0.727452923686819,0,0.557607090103397
"3733",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2010,0.441282513520474,0.715686274509804,0.799789251844046,0.686581782566112,0.745292368681863,1,0.529542097488922
"3734",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2010,0.441411279938192,0.830392156862745,0.837723919915701,0.854064642507346,0.821605550049554,0,0.532496307237814
"3735",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2010,0.44154004635591,0.899019607843137,0.894625922023182,0.872673849167483,0.901883052527255,0,0.604135893648449
"3736",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2010,0.441668812773629,0.874509803921569,0.828240252897787,0.834476003917728,0.883052527254708,0,0.570901033973412
"3737",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2010,0.441797579191347,0.85,0.830347734457323,0.812928501469148,0.883052527254708,0,0.621122599704579
"3738",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2010,0.441926345609065,0.796078431372549,0.746048472075869,0.755142017629775,0.812685827552032,0,0.55834564254062
"3739",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2010,0.442055112026783,0.758823529411765,0.672286617492097,0.724779627815867,0.763131813676908,0,0.598966026587888
"3740",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2010,0.442183878444502,0.795098039215686,0.772391991570074,0.80411361410382,0.793855302279485,0,0.536189069423929
"3741",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2010,0.44231264486222,0.840196078431373,0.791359325605901,0.872673849167483,0.812685827552032,0,0.47341211225997
"3742",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2010,0.442441411279938,0.822549019607843,0.854583772391991,0.834476003917728,0.821605550049554,0,0.351550960118168
"3743",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2010,0.442570177697656,0.801960784313725,0.847207586933614,0.80411361410382,0.816650148662042,0,0.714918759231906
"3744",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,0.442698944115375,0.799019607843137,0.84404636459431,0.79333986287953,0.812685827552032,0,0.57533234859675
"3745",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2010,0.442827710533093,0.714705882352941,0.696522655426765,0.666993143976494,0.745292368681863,0,0.532496307237814
"3746",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,0.442956476950811,0.768627450980392,0.744994731296101,0.79333986287953,0.774033696729435,0,0.595273264401773
"3747",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,0.44308524336853,0.812745098039216,0.854583772391991,0.755142017629775,0.832507433102081,0,0.536189069423929
"3748",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010,0.443214009786248,0.747058823529412,0.768177028451001,0.724779627815867,0.774033696729435,0,0.468980797636632
"3749",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2010,0.443342776203966,0.703921568627451,0.708113804004215,0.658178256611165,0.732408325074331,0,0.549483013293944
"3750",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2010,0.443471542621684,0.696078431372549,0.737618545837724,0.617042115572968,0.763131813676908,0,0.501477104874446
"3751",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,0.443600309039403,0.806862745098039,0.799789251844046,0.79333986287953,0.812685827552032,0,0.586410635155096
"3752",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2010,0.443729075457121,0.768627450980392,0.735511064278187,0.765915768854065,0.774033696729435,0,0.662481536189069
"3753",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,0.443857841874839,0.823529411764706,0.842992623814542,0.843290891283056,0.812685827552032,0,0.60930576070901
"3754",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,0.443986608292557,0.808823529411765,0.883034773445732,0.812928501469148,0.812685827552032,0,0.491137370753323
"3755",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010,0.444115374710276,0.729411764705882,0.802950474183351,0.686581782566112,0.780971258671952,0,0.436484490398818
"3756",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2010,0.444244141127994,0.752941176470588,0.837723919915701,0.686581782566112,0.812685827552032,0,0.572378138847858
"3757",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2010,0.444372907545712,0.761764705882353,0.837723919915701,0.755142017629775,0.782953419226957,0,0.553914327917282
"3758",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,0.44450167396343,0.801960784313725,0.837723919915701,0.823702252693438,0.821605550049554,0,0.559822747415066
"3759",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2010,0.444630440381149,0.822549019607843,0.816649104320337,0.80411361410382,0.841427155599604,0,0.595273264401773
"3760",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,0.444759206798867,0.853921568627451,0.863013698630137,0.872673849167483,0.852329038652131,0,0.551698670605613
"3761",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,0.444887973216585,0.824509803921569,0.82086406743941,0.823702252693438,0.832507433102081,0,0.440177252584934
"3762",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010,0.445016739634303,0.814705882352941,0.810326659641728,0.784524975514202,0.841427155599604,0,0.556868537666174
"3763",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2010,0.445145506052022,0.809803921568627,0.849315068493151,0.812928501469148,0.852329038652131,0,0.597488921713442
"3764",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2010,0.44527427246974,0.858823529411765,0.89567966280295,0.823702252693438,0.87215064420218,0,0.522156573116691
"3765",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,0.445403038887458,0.857843137254902,0.912539515279241,0.834476003917728,0.841427155599604,1,0.494830132939439
"3766",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2010,0.445531805305176,0.806862745098039,0.827186512118019,0.774730656219393,0.821605550049554,0,0.508862629246676
"3767",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2010,0.445660571722895,0.82843137254902,0.792413066385669,0.80411361410382,0.832507433102081,0,0.605612998522895
"3768",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010,0.445789338140613,0.854901960784314,0.86722866174921,0.843290891283056,0.852329038652131,1,0.579763663220089
"3769",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2010,0.445918104558331,0.865686274509804,0.893572181243414,0.823702252693438,0.905847373637265,0,0.570162481536189
"3770",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2010,0.446046870976049,0.846078431372549,0.833508956796628,0.79333986287953,0.863230921704658,0,0.615214180206795
"3771",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2010,0.446175637393768,0.764705882352941,0.738672286617492,0.746327130264447,0.802775024777007,0,0.569423929098966
"3772",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2010,0.446304403811486,0.73921568627451,0.70495258166491,0.724779627815867,0.743310208126858,0,0.594534711964549
"3773",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,0.446433170229204,0.756862745098039,0.670179135932561,0.735553379040157,0.752229930624381,0,0.683161004431315
"3774",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,0.446561936646923,0.801960784313725,0.709167544783983,0.79333986287953,0.793855302279485,0,0.55834564254062
"3775",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,0.446690703064641,0.835294117647059,0.732349841938883,0.834476003917728,0.812685827552032,0,0.495568685376662
"3776",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,0.446819469482359,0.885294117647059,0.837723919915701,0.881488736532811,0.89197224975223,0,0.4903988183161
"3777",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,0.446948235900077,0.912745098039216,0.871443624868282,0.862879529872674,0.961347869177403,0,0.573116691285081
"3778",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0.447077002317796,0.898039215686274,0.865121180189673,0.872673849167483,0.921704658077304,0,0.547267355982275
"3779",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,0.447205768735514,0.886274509803922,0.906217070600632,0.901077375122429,0.89197224975223,0,0.556129985228951
"3780",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,0.447334535153232,0.862745098039216,0.915700737618546,0.834476003917728,0.910802775024777,0,0.607090103397341
"3781",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,0.44746330157095,0.873529411764706,0.831401475237092,0.834476003917728,0.910802775024777,0,0.562776957163959
"3782",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,0.447592067988669,0.868627450980392,0.785036880927292,0.854064642507346,0.863230921704658,0,0.544313146233383
"3783",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,0.447720834406387,0.850980392156863,0.818756585879874,0.812928501469148,0.87215064420218,0,0.505169867060561
"3784",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,0.447849600824105,0.806862745098039,0.85563751317176,0.80411361410382,0.821605550049554,0,0.537666174298375
"3785",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0.447978367241823,0.840196078431373,0.856691253951528,0.80411361410382,0.883052527254708,0,0.505169867060561
"3786",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,0.448107133659542,0.877450980392157,0.891464699683878,0.872673849167483,0.89197224975223,0,0.585672082717873
"3787",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,0.44823590007726,0.92156862745098,0.933614330874605,0.881488736532811,0.961347869177403,0,0.562776957163959
"3788",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,0.448364666494978,0.874509803921569,0.801896733403583,0.862879529872674,0.852329038652131,0,0.597488921713442
"3789",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,0.448493432912696,0.888235294117647,0.853530031612223,0.881488736532811,0.883052527254708,0,0.580502215657312
"3790",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,0.448622199330415,0.896078431372549,0.891464699683878,0.872673849167483,0.910802775024777,0,0.548005908419498
"3791",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,0.448750965748133,0.866666666666667,0.873551106427819,0.834476003917728,0.89197224975223,0,0.522156573116691
"3792",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0.448879732165851,0.832352941176471,0.873551106427819,0.812928501469148,0.863230921704658,0,0.586410635155096
"3793",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,0.449008498583569,0.873529411764706,0.8840885142255,0.862879529872674,0.901883052527255,0,0.553914327917282
"3794",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,0.449137265001288,0.881372549019608,0.897787144362487,0.862879529872674,0.89197224975223,0,0.629246676514033
"3795",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,0.449266031419006,0.924509803921569,0.931506849315069,0.911851126346719,0.910802775024777,0,0.559084194977843
"3796",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,0.449394797836724,0.838235294117647,0.910432033719705,0.834476003917728,0.863230921704658,1,0.443131462333826
"3797",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,0.449523564254442,0.837254901960784,0.854583772391991,0.79333986287953,0.863230921704658,0,0.538404726735598
"3798",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,0.449652330672161,0.819607843137255,0.80927291886196,0.80411361410382,0.812685827552032,0,0.532496307237814
"3799",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0.449781097089879,0.868627450980392,0.859852476290832,0.843290891283056,0.883052527254708,0,0.590103397341211
"3800",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,0.449909863507597,0.901960784313726,0.939936775553214,0.872673849167483,0.941526263627354,0,0.563515509601182
"3801",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,0.450038629925315,0.844117647058824,0.825079030558483,0.79333986287953,0.863230921704658,0,0.494091580502216
"3802",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,0.450167396343034,0.819607843137255,0.78609062170706,0.755142017629775,0.883052527254708,0,0.536189069423929
"3803",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,0.450296162760752,0.799019607843137,0.834562697576396,0.735553379040157,0.816650148662042,0,0.49261447562777
"3804",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,0.45042492917847,0.818627450980392,0.849315068493151,0.80411361410382,0.832507433102081,0,0.637370753323486
"3805",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,0.450553695596189,0.843137254901961,0.864067439409905,0.80411361410382,0.87215064420218,0,0.536927621861152
"3806",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,0.450682462013907,0.837254901960784,0.906217070600632,0.823702252693438,0.816650148662042,0,0.525849335302807
"3807",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,0.450811228431625,0.856862745098039,0.944151738672287,0.812928501469148,0.883052527254708,0,0.527326440177253
"3808",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,0.450939994849343,0.848039215686274,0.863013698630137,0.80411361410382,0.883052527254708,0,0.579025110782866
"3809",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,0.451068761267062,0.809803921568627,0.777660695468915,0.784524975514202,0.812685827552032,0,0.604874446085672
"3810",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,0.45119752768478,0.820588235294118,0.827186512118019,0.80411361410382,0.832507433102081,0,0.566469719350074
